CAW,"Kaunaz Fire, Ansuz Odin, Wunjo Joy","Fire, Knowledge, God, Ancestors, Kinship, Heritage, Joy","Divination=2, Evocation=1, Enchantment=1"
CAX,"Kaunaz Fire, Ansuz Odin, Thurisaz Thor","Fire, Knowledge, God, Ancestors, Protection, Polarity, Regeneration","Divination=2, Evocation=1, Abjuration=1, Transmutation=1, Necromancy=1"
CAY,"Kaunaz Fire, Ansuz Odin, Eiwaz Death","Fire, Knowledge, God, Ancestors,  Tree of Life, Dreaming, Magic","Divination=3, Evocation=1, Illusion=1"
CAZ,"Kaunaz Fire, Ansuz Odin, Algiz Protection","Fire, Knowledge, God, Ancestors, Divine Protection, Sanctuary","Divination=2, Evocation=1, Abjuration=1"
CAE,"Kaunaz Fire, Ansuz Odin, Ehwaz Fire","Fire, Knowledge, God, Ancestors, Fire, Knowledge","Divination=3, Evocation=2"
CAI,"Kaunaz Fire, Ansuz Odin, Isa Ice","Fire, Knowledge, God, Ancestors, Cosmic Coherence","Divination=2, Evocation=1, Transmutation=1"
CAO,"Kaunaz Fire, Ansuz Odin, Othila Ancestral","Fire, Knowledge, God, Ancestors, Inherited Property, Genetics","Divination=3, Evocation=1, Transmutation=1"
CAU,"Kaunaz Fire, Ansuz Odin, Uruz Power","Fire, Knowledge, God, Ancestors, Primal Creative Force, Gateway","Divination=2, Evocation=2, Transmutation=1"
CEB,"Kaunaz Fire, Ehwaz Fire, Berkana Birth","Fire, Knowledge, Fire, Knowledge, Earth Mother, Birth","Divination=2, Evocation=2, Conjuration=1, Transmutation=1"
CED,"Kaunaz Fire, Ehwaz Fire, Dagaz Dawn","Fire, Knowledge, Fire, Knowledge, Intuition, Light Within","Divination=3, Evocation=2, Transmutation=1"
CEF,"Kaunaz Fire, Ehwaz Fire, Fehu Frey","Fire, Knowledge, Fire, Knowledge, Wealth, Mother Rune","Divination=2, Evocation=2, Enchantment=1"
CEG,"Kaunaz Fire, Ehwaz Fire, Gebo Gift","Fire, Knowledge, Fire, Knowledge, Divine Interaction","Divination=2, Evocation=2, Transmutation=1, Conjuration=1"
CEH,"Kaunaz Fire, Ehwaz Fire, Hagalaz Air","Fire, Knowledge, Fire, Knowledge, Transformation, Egg of Life","Divination=2, Evocation=2, Transmutation=1"
CEJ,"Kaunaz Fire, Ehwaz Fire, Jera Earth","Fire, Knowledge, Fire, Knowledge, Cycles, Right Action","Divination=3, Evocation=2, Transmutation=1"
CEK,"Kaunaz Fire, Ehwaz Fire, Kaunaz Fire","Fire, Knowledge, Fire, Knowledge, Fire, Knowledge","Divination=3, Evocation=3"
CEL,"Kaunaz Fire, Ehwaz Fire, Laguz Water","Fire, Knowledge, Fire, Knowledge, Fertility, Living Renewal","Divination=2, Evocation=2, Conjuration=1, Transmutation=1"
CEM,"Kaunaz Fire, Ehwaz Fire, Mannaz Man","Fire, Knowledge, Fire, Knowledge, Divine Union, Manifestation","Divination=2, Evocation=2, Conjuration=1, Illusion=1, Transmutation=1"
CEN,"Kaunaz Fire, Ehwaz Fire, Nauthiz Necessity","Fire, Knowledge, Fire, Knowledge, Needs, Friction, Shadow","Divination=2, Evocation=2, Enchantment=1, Illusion=1, Necromancy=1"
CENG,"Kaunaz Fire, Ehwaz Fire, Inguz Fertility","Fire, Knowledge, Fire, Knowledge, True Love, Music, Harmony","Divination=3, Evocation=2, Enchantment=1, Transmutation=1"
CEP,"Kaunaz Fire, Ehwaz Fire, Peorth Hearth","Fire, Knowledge, Fire, Knowledge, Divination, Luck, Primal Law","Divination=3, Evocation=2, Transmutation=1"
CEQ,"Kaunaz Fire, Ehwaz Fire, Kaunaz Fire","Fire, Knowledge, Fire, Knowledge, Fire, Knowledge","Divination=3, Evocation=3"
CER,"Kaunaz Fire, Ehwaz Fire, Raido Wheel","Fire, Knowledge, Fire, Knowledge, Solar Chariot, Rhythm","Divination=2, Evocation=2, Enchantment=1, Transmutation=1"
CES,"Kaunaz Fire, Ehwaz Fire, Sowulo Sun","Fire, Knowledge, Fire, Knowledge, Thunderbolt, Wheel of Power","Evocation=3, Divination=2, Transmutation=1"
CET,"Kaunaz Fire, Ehwaz Fire, Teiwaz Victory","Fire, Knowledge, Fire, Knowledge, Masculine Gods, Warrior Rune","Evocation=3, Divination=2, Enchantment=1"
CETH,"Kaunaz Fire, Ehwaz Fire, Thurisaz Thor","Fire, Knowledge, Fire, Knowledge, Protection, Polarity, Regeneration","Divination=2, Evocation=2, Abjuration=1, Transmutation=1, Necromancy=1"
CEV,"Kaunaz Fire, Ehwaz Fire, Wunjo Joy","Fire, Knowledge, Fire, Knowledge, Kinship, Heritage, Joy","Divination=2, Evocation=2, Enchantment=1"
CEW,"Kaunaz Fire, Ehwaz Fire, Wunjo Joy","Fire, Knowledge, Fire, Knowledge, Kinship, Heritage, Joy","Divination=2, Evocation=2, Enchantment=1"
CEX,"Kaunaz Fire, Ehwaz Fire, Thurisaz Thor","Fire, Knowledge, Fire, Knowledge, Protection, Polarity, Regeneration","Divination=2, Evocation=2, Abjuration=1, Transmutation=1, Necromancy=1"
CEY,"Kaunaz Fire, Ehwaz Fire, Eiwaz Death","Fire, Knowledge, Fire, Knowledge,  Tree of Life, Dreaming, Magic","Divination=3, Evocation=2, Illusion=1"
CEZ,"Kaunaz Fire, Ehwaz Fire, Algiz Protection","Fire, Knowledge, Fire, Knowledge, Divine Protection, Sanctuary","Divination=2, Evocation=2, Abjuration=1"
CEA,"Kaunaz Fire, Ehwaz Fire, Ansuz Odin","Fire, Knowledge, Fire, Knowledge, God, Ancestors","Divination=3, Evocation=2"
CEI,"Kaunaz Fire, Ehwaz Fire, Isa Ice","Fire, Knowledge, Fire, Knowledge, Cosmic Coherence","Divination=2, Evocation=2, Transmutation=1"
CEO,"Kaunaz Fire, Ehwaz Fire, Othila Ancestral","Fire, Knowledge, Fire, Knowledge, Inherited Property, Genetics","Divination=3, Evocation=2, Transmutation=1"
CEU,"Kaunaz Fire, Ehwaz Fire, Uruz Power","Fire, Knowledge, Fire, Knowledge, Primal Creative Force, Gateway","Evocation=3, Divination=2, Transmutation=1"
CIB,"Kaunaz Fire, Isa Ice, Berkana Birth","Fire, Knowledge, Cosmic Coherence, Earth Mother, Birth","Transmutation=2, Divination=1, Evocation=1, Conjuration=1"
CID,"Kaunaz Fire, Isa Ice, Dagaz Dawn","Fire, Knowledge, Cosmic Coherence, Intuition, Light Within","Divination=2, Transmutation=2, Evocation=1"
CIF,"Kaunaz Fire, Isa Ice, Fehu Frey","Fire, Knowledge, Cosmic Coherence, Wealth, Mother Rune","Divination=1, Evocation=1, Transmutation=1, Enchantment=1"
CIG,"Kaunaz Fire, Isa Ice, Gebo Gift","Fire, Knowledge, Cosmic Coherence, Divine Interaction","Transmutation=2, Divination=1, Evocation=1, Conjuration=1"
CIH,"Kaunaz Fire, Isa Ice, Hagalaz Air","Fire, Knowledge, Cosmic Coherence, Transformation, Egg of Life","Transmutation=2, Divination=1, Evocation=1"
CIJ,"Kaunaz Fire, Isa Ice, Jera Earth","Fire, Knowledge, Cosmic Coherence, Cycles, Right Action","Divination=2, Transmutation=2, Evocation=1"
CIK,"Kaunaz Fire, Isa Ice, Kaunaz Fire","Fire, Knowledge, Cosmic Coherence, Fire, Knowledge","Divination=2, Evocation=2, Transmutation=1"
CIL,"Kaunaz Fire, Isa Ice, Laguz Water","Fire, Knowledge, Cosmic Coherence, Fertility, Living Renewal","Transmutation=2, Divination=1, Evocation=1, Conjuration=1"
CIM,"Kaunaz Fire, Isa Ice, Mannaz Man","Fire, Knowledge, Cosmic Coherence, Divine Union, Manifestation","Transmutation=2, Divination=1, Evocation=1, Conjuration=1, Illusion=1"
CIN,"Kaunaz Fire, Isa Ice, Nauthiz Necessity","Fire, Knowledge, Cosmic Coherence, Needs, Friction, Shadow","Divination=1, Evocation=1, Transmutation=1, Enchantment=1, Illusion=1, Necromancy=1"
CING,"Kaunaz Fire, Isa Ice, Inguz Fertility","Fire, Knowledge, Cosmic Coherence, True Love, Music, Harmony","Divination=2, Transmutation=2, Evocation=1, Enchantment=1"
CIP,"Kaunaz Fire, Isa Ice, Peorth Hearth","Fire, Knowledge, Cosmic Coherence, Divination, Luck, Primal Law","Divination=2, Transmutation=2, Evocation=1"
CIQ,"Kaunaz Fire, Isa Ice, Kaunaz Fire","Fire, Knowledge, Cosmic Coherence, Fire, Knowledge","Divination=2, Evocation=2, Transmutation=1"
CIR,"Kaunaz Fire, Isa Ice, Raido Wheel","Fire, Knowledge, Cosmic Coherence, Solar Chariot, Rhythm","Transmutation=2, Divination=1, Evocation=1, Enchantment=1"
CIS,"Kaunaz Fire, Isa Ice, Sowulo Sun","Fire, Knowledge, Cosmic Coherence, Thunderbolt, Wheel of Power","Evocation=2, Transmutation=2, Divination=1"
CIT,"Kaunaz Fire, Isa Ice, Teiwaz Victory","Fire, Knowledge, Cosmic Coherence, Masculine Gods, Warrior Rune","Evocation=2, Divination=1, Transmutation=1, Enchantment=1"
CITH,"Kaunaz Fire, Isa Ice, Thurisaz Thor","Fire, Knowledge, Cosmic Coherence, Protection, Polarity, Regeneration","Transmutation=2, Divination=1, Evocation=1, Abjuration=1, Necromancy=1"
CIV,"Kaunaz Fire, Isa Ice, Wunjo Joy","Fire, Knowledge, Cosmic Coherence, Kinship, Heritage, Joy","Divination=1, Evocation=1, Transmutation=1, Enchantment=1"
CIW,"Kaunaz Fire, Isa Ice, Wunjo Joy","Fire, Knowledge, Cosmic Coherence, Kinship, Heritage, Joy","Divination=1, Evocation=1, Transmutation=1, Enchantment=1"
CIX,"Kaunaz Fire, Isa Ice, Thurisaz Thor","Fire, Knowledge, Cosmic Coherence, Protection, Polarity, Regeneration","Transmutation=2, Divination=1, Evocation=1, Abjuration=1, Necromancy=1"
CIY,"Kaunaz Fire, Isa Ice, Eiwaz Death","Fire, Knowledge, Cosmic Coherence,  Tree of Life, Dreaming, Magic","Divination=2, Evocation=1, Transmutation=1, Illusion=1"
CIZ,"Kaunaz Fire, Isa Ice, Algiz Protection","Fire, Knowledge, Cosmic Coherence, Divine Protection, Sanctuary","Divination=1, Evocation=1, Transmutation=1, Abjuration=1"
CIA,"Kaunaz Fire, Isa Ice, Ansuz Odin","Fire, Knowledge, Cosmic Coherence, God, Ancestors","Divination=2, Evocation=1, Transmutation=1"
CIE,"Kaunaz Fire, Isa Ice, Ehwaz Fire","Fire, Knowledge, Cosmic Coherence, Fire, Knowledge","Divination=2, Evocation=2, Transmutation=1"
CIO,"Kaunaz Fire, Isa Ice, Othila Ancestral","Fire, Knowledge, Cosmic Coherence, Inherited Property, Genetics","Divination=2, Transmutation=2, Evocation=1"
CIU,"Kaunaz Fire, Isa Ice, Uruz Power","Fire, Knowledge, Cosmic Coherence, Primal Creative Force, Gateway","Evocation=2, Transmutation=2, Divination=1"
COB,"Kaunaz Fire, Othila Ancestral, Berkana Birth","Fire, Knowledge, Inherited Property, Genetics, Earth Mother, Birth","Divination=2, Transmutation=2, Evocation=1, Conjuration=1"
COD,"Kaunaz Fire, Othila Ancestral, Dagaz Dawn","Fire, Knowledge, Inherited Property, Genetics, Intuition, Light Within","Divination=3, Transmutation=2, Evocation=1"
COF,"Kaunaz Fire, Othila Ancestral, Fehu Frey","Fire, Knowledge, Inherited Property, Genetics, Wealth, Mother Rune","Divination=2, Evocation=1, Transmutation=1, Enchantment=1"
COG,"Kaunaz Fire, Othila Ancestral, Gebo Gift","Fire, Knowledge, Inherited Property, Genetics, Divine Interaction","Divination=2, Transmutation=2, Evocation=1, Conjuration=1"
COH,"Kaunaz Fire, Othila Ancestral, Hagalaz Air","Fire, Knowledge, Inherited Property, Genetics, Transformation, Egg of Life","Divination=2, Transmutation=2, Evocation=1"
COJ,"Kaunaz Fire, Othila Ancestral, Jera Earth","Fire, Knowledge, Inherited Property, Genetics, Cycles, Right Action","Divination=3, Transmutation=2, Evocation=1"
COK,"Kaunaz Fire, Othila Ancestral, Kaunaz Fire","Fire, Knowledge, Inherited Property, Genetics, Fire, Knowledge","Divination=3, Evocation=2, Transmutation=1"
COL,"Kaunaz Fire, Othila Ancestral, Laguz Water","Fire, Knowledge, Inherited Property, Genetics, Fertility, Living Renewal","Divination=2, Transmutation=2, Evocation=1, Conjuration=1"
COM,"Kaunaz Fire, Othila Ancestral, Mannaz Man","Fire, Knowledge, Inherited Property, Genetics, Divine Union, Manifestation","Divination=2, Transmutation=2, Evocation=1, Conjuration=1, Illusion=1"
CON,"Kaunaz Fire, Othila Ancestral, Nauthiz Necessity","Fire, Knowledge, Inherited Property, Genetics, Needs, Friction, Shadow","Divination=2, Evocation=1, Transmutation=1, Enchantment=1, Illusion=1, Necromancy=1"
CONG,"Kaunaz Fire, Othila Ancestral, Inguz Fertility","Fire, Knowledge, Inherited Property, Genetics, True Love, Music, Harmony","Divination=3, Transmutation=2, Evocation=1, Enchantment=1"
COP,"Kaunaz Fire, Othila Ancestral, Peorth Hearth","Fire, Knowledge, Inherited Property, Genetics, Divination, Luck, Primal Law","Divination=3, Transmutation=2, Evocation=1"
COQ,"Kaunaz Fire, Othila Ancestral, Kaunaz Fire","Fire, Knowledge, Inherited Property, Genetics, Fire, Knowledge","Divination=3, Evocation=2, Transmutation=1"
COR,"Kaunaz Fire, Othila Ancestral, Raido Wheel","Fire, Knowledge, Inherited Property, Genetics, Solar Chariot, Rhythm","Divination=2, Transmutation=2, Evocation=1, Enchantment=1"
COS,"Kaunaz Fire, Othila Ancestral, Sowulo Sun","Fire, Knowledge, Inherited Property, Genetics, Thunderbolt, Wheel of Power","Divination=2, Evocation=2, Transmutation=2"
COT,"Kaunaz Fire, Othila Ancestral, Teiwaz Victory","Fire, Knowledge, Inherited Property, Genetics, Masculine Gods, Warrior Rune","Divination=2, Evocation=2, Transmutation=1, Enchantment=1"
COTH,"Kaunaz Fire, Othila Ancestral, Thurisaz Thor","Fire, Knowledge, Inherited Property, Genetics, Protection, Polarity, Regeneration","Divination=2, Transmutation=2, Evocation=1, Abjuration=1, Necromancy=1"
COV,"Kaunaz Fire, Othila Ancestral, Wunjo Joy","Fire, Knowledge, Inherited Property, Genetics, Kinship, Heritage, Joy","Divination=2, Evocation=1, Transmutation=1, Enchantment=1"
COW,"Kaunaz Fire, Othila Ancestral, Wunjo Joy","Fire, Knowledge, Inherited Property, Genetics, Kinship, Heritage, Joy","Divination=2, Evocation=1, Transmutation=1, Enchantment=1"
COX,"Kaunaz Fire, Othila Ancestral, Thurisaz Thor","Fire, Knowledge, Inherited Property, Genetics, Protection, Polarity, Regeneration","Divination=2, Transmutation=2, Evocation=1, Abjuration=1, Necromancy=1"
COY,"Kaunaz Fire, Othila Ancestral, Eiwaz Death","Fire, Knowledge, Inherited Property, Genetics,  Tree of Life, Dreaming, Magic","Divination=3, Evocation=1, Transmutation=1, Illusion=1"
COZ,"Kaunaz Fire, Othila Ancestral, Algiz Protection","Fire, Knowledge, Inherited Property, Genetics, Divine Protection, Sanctuary","Divination=2, Evocation=1, Transmutation=1, Abjuration=1"
COA,"Kaunaz Fire, Othila Ancestral, Ansuz Odin","Fire, Knowledge, Inherited Property, Genetics, God, Ancestors","Divination=3, Evocation=1, Transmutation=1"
COE,"Kaunaz Fire, Othila Ancestral, Ehwaz Fire","Fire, Knowledge, Inherited Property, Genetics, Fire, Knowledge","Divination=3, Evocation=2, Transmutation=1"
COI,"Kaunaz Fire, Othila Ancestral, Isa Ice","Fire, Knowledge, Inherited Property, Genetics, Cosmic Coherence","Divination=2, Transmutation=2, Evocation=1"
COU,"Kaunaz Fire, Othila Ancestral, Uruz Power","Fire, Knowledge, Inherited Property, Genetics, Primal Creative Force, Gateway","Divination=2, Evocation=2, Transmutation=2"
CUB,"Kaunaz Fire, Uruz Power, Berkana Birth","Fire, Knowledge, Primal Creative Force, Gateway, Earth Mother, Birth","Evocation=2, Transmutation=2, Divination=1, Conjuration=1"
CUD,"Kaunaz Fire, Uruz Power, Dagaz Dawn","Fire, Knowledge, Primal Creative Force, Gateway, Intuition, Light Within","Divination=2, Evocation=2, Transmutation=2"
CUF,"Kaunaz Fire, Uruz Power, Fehu Frey","Fire, Knowledge, Primal Creative Force, Gateway, Wealth, Mother Rune","Evocation=2, Divination=1, Transmutation=1, Enchantment=1"
CUG,"Kaunaz Fire, Uruz Power, Gebo Gift","Fire, Knowledge, Primal Creative Force, Gateway, Divine Interaction","Evocation=2, Transmutation=2, Divination=1, Conjuration=1"
CUH,"Kaunaz Fire, Uruz Power, Hagalaz Air","Fire, Knowledge, Primal Creative Force, Gateway, Transformation, Egg of Life","Evocation=2, Transmutation=2, Divination=1"
CUJ,"Kaunaz Fire, Uruz Power, Jera Earth","Fire, Knowledge, Primal Creative Force, Gateway, Cycles, Right Action","Divination=2, Evocation=2, Transmutation=2"
CUK,"Kaunaz Fire, Uruz Power, Kaunaz Fire","Fire, Knowledge, Primal Creative Force, Gateway, Fire, Knowledge","Evocation=3, Divination=2, Transmutation=1"
CUL,"Kaunaz Fire, Uruz Power, Laguz Water","Fire, Knowledge, Primal Creative Force, Gateway, Fertility, Living Renewal","Evocation=2, Transmutation=2, Divination=1, Conjuration=1"
CUM,"Kaunaz Fire, Uruz Power, Mannaz Man","Fire, Knowledge, Primal Creative Force, Gateway, Divine Union, Manifestation","Evocation=2, Transmutation=2, Divination=1, Conjuration=1, Illusion=1"
CUN,"Kaunaz Fire, Uruz Power, Nauthiz Necessity","Fire, Knowledge, Primal Creative Force, Gateway, Needs, Friction, Shadow","Evocation=2, Divination=1, Transmutation=1, Enchantment=1, Illusion=1, Necromancy=1"
CUNG,"Kaunaz Fire, Uruz Power, Inguz Fertility","Fire, Knowledge, Primal Creative Force, Gateway, True Love, Music, Harmony","Divination=2, Evocation=2, Transmutation=2, Enchantment=1"
CUP,"Kaunaz Fire, Uruz Power, Peorth Hearth","Fire, Knowledge, Primal Creative Force, Gateway, Divination, Luck, Primal Law","Divination=2, Evocation=2, Transmutation=2"
CUQ,"Kaunaz Fire, Uruz Power, Kaunaz Fire","Fire, Knowledge, Primal Creative Force, Gateway, Fire, Knowledge","Evocation=3, Divination=2, Transmutation=1"
CUR,"Kaunaz Fire, Uruz Power, Raido Wheel","Fire, Knowledge, Primal Creative Force, Gateway, Solar Chariot, Rhythm","Evocation=2, Transmutation=2, Divination=1, Enchantment=1"
CUS,"Kaunaz Fire, Uruz Power, Sowulo Sun","Fire, Knowledge, Primal Creative Force, Gateway, Thunderbolt, Wheel of Power","Evocation=3, Transmutation=2, Divination=1"
CUT,"Kaunaz Fire, Uruz Power, Teiwaz Victory","Fire, Knowledge, Primal Creative Force, Gateway, Masculine Gods, Warrior Rune","Evocation=3, Divination=1, Transmutation=1, Enchantment=1"
CUTH,"Kaunaz Fire, Uruz Power, Thurisaz Thor","Fire, Knowledge, Primal Creative Force, Gateway, Protection, Polarity, Regeneration","Evocation=2, Transmutation=2, Divination=1, Abjuration=1, Necromancy=1"
CUV,"Kaunaz Fire, Uruz Power, Wunjo Joy","Fire, Knowledge, Primal Creative Force, Gateway, Kinship, Heritage, Joy","Evocation=2, Divination=1, Transmutation=1, Enchantment=1"
CUW,"Kaunaz Fire, Uruz Power, Wunjo Joy","Fire, Knowledge, Primal Creative Force, Gateway, Kinship, Heritage, Joy","Evocation=2, Divination=1, Transmutation=1, Enchantment=1"
CUX,"Kaunaz Fire, Uruz Power, Thurisaz Thor","Fire, Knowledge, Primal Creative Force, Gateway, Protection, Polarity, Regeneration","Evocation=2, Transmutation=2, Divination=1, Abjuration=1, Necromancy=1"
CUY,"Kaunaz Fire, Uruz Power, Eiwaz Death","Fire, Knowledge, Primal Creative Force, Gateway,  Tree of Life, Dreaming, Magic","Divination=2, Evocation=2, Transmutation=1, Illusion=1"
CUZ,"Kaunaz Fire, Uruz Power, Algiz Protection","Fire, Knowledge, Primal Creative Force, Gateway, Divine Protection, Sanctuary","Evocation=2, Divination=1, Transmutation=1, Abjuration=1"
CUA,"Kaunaz Fire, Uruz Power, Ansuz Odin","Fire, Knowledge, Primal Creative Force, Gateway, God, Ancestors","Divination=2, Evocation=2, Transmutation=1"
CUE,"Kaunaz Fire, Uruz Power, Ehwaz Fire","Fire, Knowledge, Primal Creative Force, Gateway, Fire, Knowledge","Evocation=3, Divination=2, Transmutation=1"
CUI,"Kaunaz Fire, Uruz Power, Isa Ice","Fire, Knowledge, Primal Creative Force, Gateway, Cosmic Coherence","Evocation=2, Transmutation=2, Divination=1"
CUO,"Kaunaz Fire, Uruz Power, Othila Ancestral","Fire, Knowledge, Primal Creative Force, Gateway, Inherited Property, Genetics","Divination=2, Evocation=2, Transmutation=2"
DAB,"Dagaz Dawn, Ansuz Odin, Berkana Birth","Intuition, Light Within, God, Ancestors, Earth Mother, Birth","Divination=2, Transmutation=2, Conjuration=1"
DAC,"Dagaz Dawn, Ansuz Odin, Kaunaz Fire","Intuition, Light Within, God, Ancestors, Fire, Knowledge","Divination=3, Transmutation=1, Evocation=1"
DAF,"Dagaz Dawn, Ansuz Odin, Fehu Frey","Intuition, Light Within, God, Ancestors, Wealth, Mother Rune","Divination=2, Transmutation=1, Enchantment=1"
DAG,"Dagaz Dawn, Ansuz Odin, Gebo Gift","Intuition, Light Within, God, Ancestors, Divine Interaction","Divination=2, Transmutation=2, Conjuration=1"
DAH,"Dagaz Dawn, Ansuz Odin, Hagalaz Air","Intuition, Light Within, God, Ancestors, Transformation, Egg of Life","Divination=2, Transmutation=2"
